inci_id,inci_no,exp_no,complete,fdid,district,station,number,st_prefix,street,st_type,st_suffix,city,state,zip,typecat,inci_type,desc_incitype,resp,dur,fract_4,fract_6,fract_8,fract_12,fract_20,year,month,dow,hour,shift,alarms,app,per,mutl_aid,aid_desc,fatal_fs,inj_fs,fatal_civ,inj_civ,loss_total,det_alert,det_desc,haz_desc,ig_factors_desc,acres_burn,buildings,cause_ign,cause_desc,heat_src,heatsrc_desc,area_org,areaorg_desc,matl_type,matltype_desc,item_type,firstign_desc,sequence,factor,actions_desc,acions,rt2,durhr,cancelled,std_cost,alm_date,alm_time,alm_dttm,arv_date,arv_time,arv_dttm,app_supp,per_supp,app_ems,per_ems,app_rescue,per_rescue,app_other,per_other,prop_loss,cont_loss,haz_rel,clr_date,clr_time,clr_dttm,ctrl_date,ctrl_time,prop_use
_6841A91TT,21-0004256,0,TRUE,4600,1,1,10,,Stonington,CR,,South Burlington,VT,5403,5,550,"Public service assistance, Other",195,12:14:38 AM,1,1,1,1,1,2021,12,Monday,21,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,70,"Assistance, Other",195,0.2439,0,,12/27/2021,9:12:26 PM,12/27/2021 21:12,12/27/2021,9:15:41 PM,12/27/2021 21:15,0,0,0,0,0,0,1,3,0,0,,12/27/2021,9:27:04 PM,12/27/2021 21:27,,,419
_68417ASL0,21-0004255,0,TRUE,4600,1,1,155,,Dorset,ST,,South Burlington,VT,5403,7,745,"Alarm system activation, no fire - unintentional",284,12:21:38 AM,0,1,1,1,1,2021,12,Monday,19,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,284,0.3606,0,,12/27/2021,7:30:46 PM,12/27/2021 19:30,12/27/2021,7:35:30 PM,12/27/2021 19:35,0,0,0,0,0,0,3,8,0,0,,12/27/2021,7:52:24 PM,12/27/2021 19:52,,,5802
_684135LH2,21-0004254,0,TRUE,4600,2,1,69,,Joy,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",216,12:12:30 AM,1,1,1,1,1,2021,12,Monday,14,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),216,0.2083,0,,12/27/2021,2:40:04 PM,12/27/2021 14:40,12/27/2021,2:43:40 PM,12/27/2021 14:43,0,0,2,5,0,0,0,0,0,0,,12/27/2021,2:52:34 PM,12/27/2021 14:52,,,429
_6840PABNS,21-0004253,0,TRUE,4600,2,2,35,,Joy,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",200,12:21:56 AM,1,1,1,1,1,2021,12,Monday,11,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),200,0.3656,0,,12/27/2021,11:05:22 AM,12/27/2021 11:05,12/27/2021,11:08:42 AM,12/27/2021 11:08,0,0,2,5,0,0,0,0,0,0,,12/27/2021,11:27:18 AM,12/27/2021 11:27,,,340
_684025X3X,21-0004252,0,TRUE,4600,1,1,65,,BUTLER,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",720,1:02:00 AM,0,0,0,1,1,2021,12,Sunday,23,2,0,2,5,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),720,1.0333,0,,12/26/2021,11:33:00 PM,12/26/2021 23:33,12/26/2021,11:45:00 PM,12/26/2021 23:45,0,0,2,5,0,0,0,0,0,0,,12/27/2021,12:35:00 AM,12/27/2021 0:35,,,419
_684021SQ3,21-0004251,0,TRUE,4600,1,1,101,,Eldredge,ST,,South Burlington,VT,5403,7,700,"False alarm or false call, Other",300,12:08:00 AM,0,1,1,1,1,2021,12,Sunday,22,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,300,0.1333,0,,12/26/2021,10:24:00 PM,12/26/2021 22:24,12/26/2021,10:29:00 PM,12/26/2021 22:29,0,0,2,5,0,0,0,0,0,0,,12/26/2021,10:32:00 PM,12/26/2021 22:32,,,429
_6840FV3KN,21-0004250,0,TRUE,4600,OUT,2,645,,Talcott,RD,,Williston,VT,5495,5,571,"Cover assignment, standby, moveup",1140,12:54:00 AM,0,0,0,0,1,2021,12,Sunday,21,2,1,0,0,3,Mutual aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,91,Fill-in or moveup,1140,0.9,0,,12/26/2021,9:15:00 PM,12/26/2021 21:15,12/26/2021,9:34:00 PM,12/26/2021 21:34,0,0,0,0,0,0,1,3,0,0,,12/26/2021,10:09:00 PM,12/26/2021 22:09,,,
_68401UNIO,21-0004249,0,TRUE,4600,1,1,34,,Suburban,SQ,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",475,12:31:34 AM,0,0,1,1,1,2021,12,Sunday,20,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),475,0.5261,0,,12/26/2021,8:44:21 PM,12/26/2021 20:44,12/26/2021,8:52:16 PM,12/26/2021 20:52,0,0,2,5,0,0,0,0,0,0,,12/26/2021,9:15:55 PM,12/26/2021 21:15,,,419
_6840FL6DH,21-0004248,0,TRUE,4600,2,2,90,,Allen,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,1:04:00 AM,0,1,1,1,1,2021,12,Sunday,16,2,0,2,6,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,300,1.0667,0,,12/26/2021,4:38:00 PM,12/26/2021 16:38,12/26/2021,4:43:00 PM,12/26/2021 16:43,0,0,2,6,0,0,0,0,0,0,,12/26/2021,5:42:00 PM,12/26/2021 17:42,,,459
_6830WXG1P,21-0004247,0,TRUE,4600,1,1,475,,Ethan Allen,AVE,,Colchester,VT,5446,6,611,Dispatched & cancelled en route,10525969,12:05:00 AM,1,1,1,1,1,2021,12,Sunday,13,2,0,1,2,5,Other aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,93,Cancelled en route,,0.0833,1,,12/26/2021,1:52:00 PM,12/26/2021 13:52,,,,0,0,1,2,0,0,0,0,0,0,,12/26/2021,1:57:00 PM,12/26/2021 13:57,,,311
_6830F00P2,21-0004246,0,TRUE,4600,2,1,1210,,Shelburne,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:12:00 AM,0,1,1,1,1,2021,12,Sunday,0,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,240,0.2,0,,12/26/2021,12:58:00 AM,12/26/2021 0:58,12/26/2021,1:02:00 AM,12/26/2021 1:02,0,0,2,5,0,0,0,0,0,0,,12/26/2021,1:10:00 AM,12/26/2021 1:10,,,419
_6830FAVWF,21-0004245,0,TRUE,4600,OUT,1,75,,Harrington,AVE,,Shelburne,VT,5482,3,321,"EMS call, excluding vehicle accident with injury",900,12:42:00 AM,0,0,0,0,1,2021,12,Saturday,21,1,0,2,5,3,Mutual aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",900,0.7,0,,12/25/2021,9:38:00 PM,12/25/2021 21:38,12/25/2021,9:53:00 PM,12/25/2021 21:53,0,0,2,5,0,0,0,0,0,0,,12/25/2021,10:20:00 PM,12/25/2021 22:20,,,
_68219ZHAK,21-0004244,0,TRUE,4600,2,2,410,,Farrell,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",480,12:48:00 AM,0,0,1,1,1,2021,12,Saturday,20,1,0,1,3,2,Automatic aid receiv,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,480,0.8,0,,12/25/2021,8:00:00 PM,12/25/2021 20:00,12/25/2021,8:08:00 PM,12/25/2021 20:08,0,0,1,3,0,0,0,0,0,0,,12/25/2021,8:48:00 PM,12/25/2021 20:48,,,429
_682179FC8,21-0004243,0,TRUE,4600,1,1,1800,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:19:00 AM,0,1,1,1,1,2021,12,Saturday,19,1,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",300,0.3167,0,,12/25/2021,7:18:00 PM,12/25/2021 19:18,12/25/2021,7:23:00 PM,12/25/2021 19:23,0,0,1,3,0,0,0,0,0,0,,12/25/2021,7:37:00 PM,12/25/2021 19:37,,,571
_68219BM2M,21-0004242,0,TRUE,4600,1,1,35,,Bower,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",540,1:40:00 AM,0,0,0,1,1,2021,12,Saturday,19,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,540,1.6667,0,,12/25/2021,7:04:00 PM,12/25/2021 19:04,12/25/2021,7:13:00 PM,12/25/2021 19:13,0,0,2,5,0,0,0,0,0,0,,12/25/2021,8:44:00 PM,12/25/2021 20:44,,,419
_6820TGP9L,21-0004241,0,TRUE,4600,2,1,1670,,Shelburne,RD,,South Burlington,VT,5403,3,322,Motor vehicle accident with injuries,240,12:29:00 AM,1,1,1,1,1,2021,12,Saturday,13,1,0,3,8,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",240,0.4833,0,,12/25/2021,1:04:00 PM,12/25/2021 13:04,12/25/2021,1:08:00 PM,12/25/2021 13:08,0,0,3,8,0,0,0,0,0,0,,12/25/2021,1:33:00 PM,12/25/2021 13:33,,,961
_6820RZMV6,21-0004240,0,TRUE,4600,1,1,33,,Birch,ST,,South Burlington,VT,5403,5,551,Assist police or other governmental agency,300,12:21:00 AM,0,1,1,1,1,2021,12,Saturday,12,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,70,"Assistance, Other",300,0.35,0,,12/25/2021,12:08:00 PM,12/25/2021 12:08,12/25/2021,12:13:00 PM,12/25/2021 12:13,0,0,2,5,0,0,0,0,0,0,,12/25/2021,12:29:00 PM,12/25/2021 12:29,,,419
_6820FC3K6,21-0004239,0,TRUE,4600,1,1,1200,,Airport,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",376,12:21:16 AM,0,0,1,1,1,2021,12,Saturday,6,3,0,1,3,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,376,0.3544,0,,12/25/2021,6:35:13 AM,12/25/2021 6:35,12/25/2021,6:41:29 AM,12/25/2021 6:41,0,0,1,3,0,0,0,0,0,0,,12/25/2021,6:56:29 AM,12/25/2021 6:56,,,171
_6811E8LB2,21-0004238,0,TRUE,4600,1,1,2003,,Brand Farm,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",235,12:25:15 AM,1,1,1,1,1,2021,12,Friday,22,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),235,0.4208,0,,12/24/2021,10:51:24 PM,12/24/2021 22:51,12/24/2021,10:55:19 PM,12/24/2021 22:55,0,0,2,5,0,0,0,0,0,0,,12/24/2021,11:16:39 PM,12/24/2021 23:16,,,419
_68115YC32,21-0004237,0,TRUE,4600,1,1,435,,Dorset,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",170,12:27:26 AM,1,1,1,1,1,2021,12,Friday,18,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,71,Assist physically disabled,170,0.4572,0,,12/24/2021,6:53:00 PM,12/24/2021 18:53,12/24/2021,6:55:50 PM,12/24/2021 18:55,0,0,2,5,0,0,0,0,0,0,,12/24/2021,7:20:26 PM,12/24/2021 19:20,,,429
_68115Q458,21-0004236,0,TRUE,4600,1,1,53,,Helen,AVE,,South Burlington,VT,5403,5,554,Assist invalid,295,12:39:41 AM,0,1,1,1,1,2021,12,Friday,17,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,295,0.6614,0,,12/24/2021,5:19:04 PM,12/24/2021 17:19,12/24/2021,5:23:59 PM,12/24/2021 17:23,0,0,0,0,0,0,1,3,0,0,,12/24/2021,5:58:45 PM,12/24/2021 17:58,,,419
_6810OY28L,21-0004235,0,TRUE,4600,7,1,7,,Commerce,AVE,,South Burlington,VT,5403,4,440,"Electrical  wiring/equipment problem, Other",267,12:50:00 AM,0,1,1,1,1,2021,12,Friday,9,3,1,0,0,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,267,0.8333,0,,12/24/2021,9:45:20 AM,12/24/2021 9:45,12/24/2021,9:49:47 AM,12/24/2021 9:49,0,0,0,0,0,0,4,9,0,0,,12/24/2021,10:35:20 AM,12/24/2021 10:35,,,579
_68M0JNV0T,21-0004234,0,TRUE,4600,1,1,7,,Aspen,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",165,12:19:54 AM,1,1,1,1,1,2021,12,Tuesday,8,3,0,2,6,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),165,0.3317,0,,12/21/2021,8:52:57 AM,12/21/2021 8:52,12/21/2021,8:55:42 AM,12/21/2021 8:55,0,0,2,6,0,0,0,0,0,0,,12/21/2021,9:12:51 AM,12/21/2021 9:12,,,429
_6810GLZKG,21-0004233,0,TRUE,4600,1,1,1150,,Airport,DR,,South Burlington,VT,5403,7,733,Smoke detector activation due to malfunction,180,12:08:00 AM,1,1,1,1,1,2021,12,Friday,7,2,0,2,6,4,Automatic aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,86,Investigate,180,0.1333,0,,12/24/2021,7:12:00 AM,12/24/2021 7:12,12/24/2021,7:15:00 AM,12/24/2021 7:15,2,6,0,0,0,0,0,0,0,0,,12/24/2021,7:20:00 AM,12/24/2021 7:20,,,900
_6810GH45M,21-0004232,0,TRUE,4600,1,1,2303,,Brand Farm,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",480,12:25:00 AM,0,0,1,1,1,2021,12,Friday,6,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),480,0.4167,0,,12/24/2021,6:40:00 AM,12/24/2021 6:40,12/24/2021,6:48:00 AM,12/24/2021 6:48,0,0,2,5,0,0,0,0,0,0,,12/24/2021,7:05:00 AM,12/24/2021 7:05,,,419
_68107XTGJ,21-0004231,0,TRUE,4600,1,1,5,,Aspen,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",180,12:29:00 AM,1,1,1,1,1,2021,12,Friday,2,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),180,0.4833,0,,12/24/2021,2:59:00 AM,12/24/2021 2:59,12/24/2021,3:02:00 AM,12/24/2021 3:02,0,0,2,5,0,0,0,0,0,0,,12/24/2021,3:28:00 AM,12/24/2021 3:28,,,400
_68107QPU4,21-0004230,0,TRUE,4600,1,1,228,,Aviation,AVE,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",600,1:18:00 AM,0,0,0,1,1,2021,12,Thursday,23,2,0,1,2,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,34,Transport person,600,1.3,0,,12/23/2021,11:23:00 PM,12/23/2021 23:23,12/23/2021,11:33:00 PM,12/23/2021 23:33,0,0,1,2,0,0,0,0,0,0,,12/24/2021,12:41:00 AM,12/24/2021 0:41,,,900
_68018Q99L,21-0004229,0,TRUE,4600,1,1,2303,,Brand Farm,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:21:00 AM,0,0,1,1,1,2021,12,Thursday,20,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),420,0.35,0,,12/23/2021,8:20:00 PM,12/23/2021 20:20,12/23/2021,8:27:00 PM,12/23/2021 20:27,0,0,2,5,0,0,0,0,0,0,,12/23/2021,8:41:00 PM,12/23/2021 20:41,,,419
_680114CF6,21-0004228,0,TRUE,4600,2,1,412,,Farrell,ST,,South Burlington,VT,5403,5,555,"Defective elevator, no occupants",0,12:00:00 AM,1,1,1,1,1,2021,12,Thursday,17,2,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,"Action taken, Other",0,0,0,,12/23/2021,5:07:00 PM,12/23/2021 17:07,12/23/2021,5:07:00 PM,12/23/2021 17:07,0,0,0,0,0,0,1,1,0,0,,12/23/2021,5:07:00 PM,12/23/2021 17:07,,,429
_68K0WMSPZ,21-0004227,0,TRUE,4600,2,2,4,,Olde Orchard,PARK,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",480,12:24:00 AM,0,0,1,1,1,2021,12,Thursday,16,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",480,0.4,0,,12/23/2021,4:52:00 PM,12/23/2021 16:52,12/23/2021,5:00:00 PM,12/23/2021 17:00,0,0,2,5,0,0,0,0,0,0,,12/23/2021,5:16:00 PM,12/23/2021 17:16,,,429
_6800Z8ZHD,21-0004226,0,TRUE,4600,1,1,,,Hinesburg,RD,,South Burlington,VT,5403,3,322,Motor vehicle accident with injuries,360,12:34:00 AM,0,0,1,1,1,2021,12,Thursday,15,2,0,3,8,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),360,0.5667,0,,12/23/2021,3:37:00 PM,12/23/2021 15:37,12/23/2021,3:43:00 PM,12/23/2021 15:43,0,0,3,8,0,0,0,0,0,0,,12/23/2021,4:11:00 PM,12/23/2021 16:11,,,960
_6800X13EU,21-0004225,0,TRUE,4600,1,1,108,,Dorset,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",480,12:17:00 AM,0,0,1,1,1,2021,12,Thursday,14,2,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),480,0.2833,0,,12/23/2021,2:41:00 PM,12/23/2021 14:41,12/23/2021,2:49:00 PM,12/23/2021 14:49,0,0,1,3,0,0,0,0,0,0,,12/23/2021,2:58:00 PM,12/23/2021 14:58,,,449
_6800XAIG8,21-0004224,0,TRUE,4600,2,2,409,,Farrell,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",780,1:09:00 AM,0,0,0,0,1,2021,12,Thursday,13,2,0,2,3,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",780,1.15,0,,12/23/2021,1:58:00 PM,12/23/2021 13:58,12/23/2021,2:11:00 PM,12/23/2021 14:11,0,0,2,3,0,0,0,0,0,0,,12/23/2021,3:07:00 PM,12/23/2021 15:07,,,429
_6800WMHET,21-0004223,0,TRUE,4600,1,1,1150,,Airport,DR,,South Burlington,VT,5403,7,744,"Detector activation, no fire - unintentional",480,12:12:00 AM,0,0,1,1,1,2021,12,Thursday,13,2,0,3,8,4,Automatic aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,86,Investigate,480,0.2,0,,12/23/2021,1:39:00 PM,12/23/2021 13:39,12/23/2021,1:47:00 PM,12/23/2021 13:47,3,8,0,0,0,0,0,0,0,0,,12/23/2021,1:51:00 PM,12/23/2021 13:51,,,900
_6800VEJFQ,21-0004222,0,TRUE,4600,1,1,161,,Kirby,RD,,South Burlington,VT,5403,5,553,Public service,840,12:16:00 AM,0,0,0,0,1,2021,12,Thursday,12,2,0,1,3,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,840,0.2667,0,,12/23/2021,12:44:00 PM,12/23/2021 12:44,12/23/2021,12:58:00 PM,12/23/2021 12:58,1,3,0,0,0,0,0,0,0,0,,12/23/2021,1:00:00 PM,12/23/2021 13:00,,,419
_6800X36UM,21-0004221,0,TRUE,4600,1,2,42,,Iris,LANE,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:33:00 AM,1,1,1,1,1,2021,12,Thursday,11,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",240,0.55,0,,12/23/2021,11:21:00 AM,12/23/2021 11:21,12/23/2021,11:25:00 AM,12/23/2021 11:25,0,0,2,5,0,0,0,0,0,0,,12/23/2021,11:54:00 AM,12/23/2021 11:54,,,419
_6800UY6Q5,21-0004220,0,TRUE,4600,1,1,82,,Anderson,PKY,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",540,12:25:00 AM,0,0,0,1,1,2021,12,Thursday,9,2,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),540,0.4167,0,,12/23/2021,9:54:00 AM,12/23/2021 9:54,12/23/2021,10:03:00 AM,12/23/2021 10:03,0,0,1,3,0,0,0,0,0,0,,12/23/2021,10:19:00 AM,12/23/2021 10:19,,,419
_6800WQGY8,21-0004219,0,TRUE,4600,2,2,20,,Harborview,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:26:00 AM,0,1,1,1,1,2021,12,Thursday,9,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",300,0.4333,0,,12/23/2021,9:53:00 AM,12/23/2021 9:53,12/23/2021,9:58:00 AM,12/23/2021 9:58,0,0,2,5,0,0,0,0,0,0,,12/23/2021,10:19:00 AM,12/23/2021 10:19,,,311
_6800H7WMM,21-0004218,0,TRUE,4600,2,2,26,,CENTRAL,AVE,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:30:00 AM,0,0,1,1,1,2021,12,Thursday,7,1,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,420,0.5,0,,12/23/2021,7:14:00 AM,12/23/2021 7:14,12/23/2021,7:21:00 AM,12/23/2021 7:21,0,0,1,3,0,0,0,0,0,0,,12/23/2021,7:44:00 AM,12/23/2021 7:44,,,419
_6800H1XYC,21-0004217,0,TRUE,4600,2,2,21,,Sandlewood,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:35:00 AM,0,1,1,1,1,2021,12,Thursday,6,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,360,0.5833,0,,12/23/2021,6:18:00 AM,12/23/2021 6:18,12/23/2021,6:24:00 AM,12/23/2021 6:24,0,0,2,5,0,0,0,0,0,0,,12/23/2021,6:53:00 AM,12/23/2021 6:53,,,419
_6800EXF0B,21-0004216,0,TRUE,4600,1,1,228,,Aviation,AVE,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",612,12:23:00 AM,0,0,0,1,1,2021,12,Thursday,4,1,0,1,2,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,612,0.3833,0,,12/23/2021,4:22:00 AM,12/23/2021 4:22,12/23/2021,4:32:12 AM,12/23/2021 4:32,0,0,1,2,0,0,0,0,0,0,,12/23/2021,4:45:00 AM,12/23/2021 4:45,,,900
_6800FALH3,21-0004215,0,TRUE,4600,2,2,90,,Allen,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:30:00 AM,0,0,1,1,1,2021,12,Thursday,1,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),360,0.5,0,,12/23/2021,1:11:00 AM,12/23/2021 1:11,12/23/2021,1:17:00 AM,12/23/2021 1:17,0,0,2,5,0,0,0,0,0,0,,12/23/2021,1:41:00 AM,12/23/2021 1:41,,,459
_67Z191HVY,21-0004214,0,TRUE,4600,1,1,,SB,I-89,,,South Burlington,VT,5403,3,322,Motor vehicle accident with injuries,502,12:30:53 AM,0,0,0,1,1,2021,12,Wednesday,18,1,0,3,8,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,502,0.5147,0,,12/22/2021,6:56:00 PM,12/22/2021 18:56,12/22/2021,7:04:22 PM,12/22/2021 19:04,1,0,2,8,0,0,0,0,0,0,,12/22/2021,7:26:53 PM,12/22/2021 19:26,,,961
_67Z16GY8C,21-0004213,0,TRUE,4600,1,2,200,,Wake Robin,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",1020,12:49:00 AM,0,0,0,0,1,2021,12,Wednesday,18,1,0,1,2,5,Other aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),1020,0.8167,0,,12/22/2021,6:05:00 PM,12/22/2021 18:05,12/22/2021,6:22:00 PM,12/22/2021 18:22,0,0,1,2,0,0,0,0,0,0,,12/22/2021,6:54:00 PM,12/22/2021 18:54,,,311
_67Z13OUBE,21-0004212,0,TRUE,4600,2,2,1030,,Shelburne,RD,,South Burlington,VT,5403,7,735,Alarm system sounded due to malfunction,360,12:22:00 AM,0,0,1,1,1,2021,12,Wednesday,17,1,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,63,Restore fire alarm system,360,0.3667,0,,12/22/2021,5:52:00 PM,12/22/2021 17:52,12/22/2021,5:58:00 PM,12/22/2021 17:58,0,0,0,0,0,0,2,6,0,0,,12/22/2021,6:14:00 PM,12/22/2021 18:14,,,579
_67Z121QV3,21-0004211,0,TRUE,4600,1,2,23,,Mockingbird,LA,,South Burlington,VT,5403,7,733,Smoke detector activation due to malfunction,360,12:14:00 AM,0,1,1,1,1,2021,12,Wednesday,17,1,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,70,"Assistance, Other",360,0.2333,0,,12/22/2021,5:14:00 PM,12/22/2021 17:14,12/22/2021,5:20:00 PM,12/22/2021 17:20,0,0,0,0,0,0,1,3,0,0,,12/22/2021,5:28:00 PM,12/22/2021 17:28,,,429
_67Z13LE6R,21-0004210,0,TRUE,4600,1,1,1530,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",446,12:20:37 AM,0,0,1,1,1,2021,12,Wednesday,17,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,446,0.3436,0,,12/22/2021,5:00:00 PM,12/22/2021 17:00,12/22/2021,5:07:26 PM,12/22/2021 17:07,0,0,2,5,0,0,0,0,0,0,,12/22/2021,5:20:37 PM,12/22/2021 17:20,,,311
_67Z0ZFD36,21-0004209,0,TRUE,4600,2,2,35,,Joy,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:19:00 AM,0,0,1,1,1,2021,12,Wednesday,15,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,420,0.3167,0,,12/22/2021,3:16:00 PM,12/22/2021 15:16,12/22/2021,3:23:00 PM,12/22/2021 15:23,0,0,2,5,0,0,0,0,0,0,,12/22/2021,3:35:00 PM,12/22/2021 15:35,,,340
_67Z0Y5F24,21-0004208,0,TRUE,4600,1,1,1200,,Airport,DR,,South Burlington,VT,5403,4,462,Aircraft standby,423,12:10:24 AM,0,0,1,1,1,2021,12,Wednesday,13,1,0,1,2,2,Automatic aid receiv,0,0,0,0,0,,,,,,,,,,,,,,,,,,,92,Standby,423,0.1733,0,,12/22/2021,1:24:21 PM,12/22/2021 13:24,12/22/2021,1:31:24 PM,12/22/2021 13:31,0,0,1,2,0,0,0,0,0,0,,12/22/2021,1:34:45 PM,12/22/2021 13:34,,,171
